CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,HIBNature,HIBAlleged,HIBConfirmed,TotalHIBInvestigations,Year
03,BERGEN,1700,GARFIELD CITY,100,ROOSEVELT SCHOOL #7,Gender,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,100,ROOSEVELT SCHOOL #7,No Identified Nature,1,0,1,2017-18
03,BERGEN,1700,GARFIELD CITY,100,ROOSEVELT SCHOOL #7,Other,1,0,1,2017-18
03,BERGEN,1700,GARFIELD CITY,100,ROOSEVELT SCHOOL #7,Race,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,100,ROOSEVELT SCHOOL #7,Religion,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,100,ROOSEVELT SCHOOL #7,Sexual Orientation,1,0,1,2017-18
03,BERGEN,1700,GARFIELD CITY,120,WASHINGTON IRVING SCHOOL #4,Ancestry,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,120,WASHINGTON IRVING SCHOOL #4,Disability,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,120,WASHINGTON IRVING SCHOOL #4,Gender,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,120,WASHINGTON IRVING SCHOOL #4,No Identified Nature,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,120,WASHINGTON IRVING SCHOOL #4,Other,1,1,2,2017-18
03,BERGEN,1700,GARFIELD CITY,120,WASHINGTON IRVING SCHOOL #4,Race,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,120,WASHINGTON IRVING SCHOOL #4,Religion,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,120,WASHINGTON IRVING SCHOOL #4,Sexual Orientation,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,130,WOODROW WILSON SCHOOL #5,Ancestry,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,130,WOODROW WILSON SCHOOL #5,Disability,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,130,WOODROW WILSON SCHOOL #5,Gender,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,130,WOODROW WILSON SCHOOL #5,No Identified Nature,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,130,WOODROW WILSON SCHOOL #5,Other,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,130,WOODROW WILSON SCHOOL #5,Race,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,130,WOODROW WILSON SCHOOL #5,Religion,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,130,WOODROW WILSON SCHOOL #5,Sexual Orientation,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,205,JAMES MADISON SCHOOL #10,Ancestry,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,205,JAMES MADISON SCHOOL #10,Disability,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,205,JAMES MADISON SCHOOL #10,Gender,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,205,JAMES MADISON SCHOOL #10,No Identified Nature,2,0,2,2017-18
03,BERGEN,1700,GARFIELD CITY,205,JAMES MADISON SCHOOL #10,Other,1,0,1,2017-18
03,BERGEN,1700,GARFIELD CITY,205,JAMES MADISON SCHOOL #10,Race,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,205,JAMES MADISON SCHOOL #10,Religion,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,205,JAMES MADISON SCHOOL #10,Sexual Orientation,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,301,GARFIELD AUXILIARY MS/HS,Ancestry,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,301,GARFIELD AUXILIARY MS/HS,Disability,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,301,GARFIELD AUXILIARY MS/HS,Gender,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,301,GARFIELD AUXILIARY MS/HS,No Identified Nature,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,301,GARFIELD AUXILIARY MS/HS,Other,1,2,3,2017-18
03,BERGEN,1700,GARFIELD CITY,301,GARFIELD AUXILIARY MS/HS,Race,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,301,GARFIELD AUXILIARY MS/HS,Religion,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,301,GARFIELD AUXILIARY MS/HS,Sexual Orientation,0,1,1,2017-18
03,BERGEN,1700,GARFIELD CITY,302,GARFIELD PUBLIC PRESCHOOL 3 AT HEADSTART,Ancestry,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,302,GARFIELD PUBLIC PRESCHOOL 3 AT HEADSTART,Disability,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,302,GARFIELD PUBLIC PRESCHOOL 3 AT HEADSTART,Gender,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,302,GARFIELD PUBLIC PRESCHOOL 3 AT HEADSTART,No Identified Nature,1,0,1,2017-18
03,BERGEN,1700,GARFIELD CITY,302,GARFIELD PUBLIC PRESCHOOL 3 AT HEADSTART,Other,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,302,GARFIELD PUBLIC PRESCHOOL 3 AT HEADSTART,Race,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,302,GARFIELD PUBLIC PRESCHOOL 3 AT HEADSTART,Religion,0,0,0,2017-18
03,BERGEN,1700,GARFIELD CITY,302,GARFIELD PUBLIC PRESCHOOL 3 AT HEADSTART,Sexual Orientation,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,050,GLEN ROCK HIGH SCHOOL,Ancestry,1,0,1,2017-18
03,BERGEN,1760,GLEN ROCK BORO,050,GLEN ROCK HIGH SCHOOL,Disability,0,2,2,2017-18
03,BERGEN,1760,GLEN ROCK BORO,050,GLEN ROCK HIGH SCHOOL,Gender,1,1,2,2017-18
03,BERGEN,1760,GLEN ROCK BORO,050,GLEN ROCK HIGH SCHOOL,No Identified Nature,3,0,3,2017-18
03,BERGEN,1760,GLEN ROCK BORO,050,GLEN ROCK HIGH SCHOOL,Other,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,050,GLEN ROCK HIGH SCHOOL,Race,0,1,1,2017-18
03,BERGEN,1760,GLEN ROCK BORO,050,GLEN ROCK HIGH SCHOOL,Religion,1,0,1,2017-18
03,BERGEN,1760,GLEN ROCK BORO,050,GLEN ROCK HIGH SCHOOL,Sexual Orientation,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,060,GLEN ROCK MIDDLE SCHOOL,Ancestry,0,1,1,2017-18
03,BERGEN,1760,GLEN ROCK BORO,060,GLEN ROCK MIDDLE SCHOOL,Disability,1,0,1,2017-18
03,BERGEN,1760,GLEN ROCK BORO,060,GLEN ROCK MIDDLE SCHOOL,Gender,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,060,GLEN ROCK MIDDLE SCHOOL,No Identified Nature,3,0,3,2017-18
03,BERGEN,1760,GLEN ROCK BORO,060,GLEN ROCK MIDDLE SCHOOL,Other,1,0,1,2017-18
03,BERGEN,1760,GLEN ROCK BORO,060,GLEN ROCK MIDDLE SCHOOL,Race,0,1,1,2017-18
03,BERGEN,1760,GLEN ROCK BORO,060,GLEN ROCK MIDDLE SCHOOL,Religion,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,060,GLEN ROCK MIDDLE SCHOOL,Sexual Orientation,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,065,ALEXANDER HAMILTON SCHOOL,Ancestry,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,065,ALEXANDER HAMILTON SCHOOL,Disability,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,065,ALEXANDER HAMILTON SCHOOL,Gender,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,065,ALEXANDER HAMILTON SCHOOL,No Identified Nature,1,0,1,2017-18
03,BERGEN,1760,GLEN ROCK BORO,065,ALEXANDER HAMILTON SCHOOL,Other,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,065,ALEXANDER HAMILTON SCHOOL,Race,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,065,ALEXANDER HAMILTON SCHOOL,Religion,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,065,ALEXANDER HAMILTON SCHOOL,Sexual Orientation,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,070,RICHARD E BYRD,Ancestry,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,070,RICHARD E BYRD,Disability,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,070,RICHARD E BYRD,Gender,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,070,RICHARD E BYRD,No Identified Nature,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,070,RICHARD E BYRD,Other,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,070,RICHARD E BYRD,Race,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,070,RICHARD E BYRD,Religion,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,070,RICHARD E BYRD,Sexual Orientation,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,080,CENTRAL SCHOOL,Ancestry,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,080,CENTRAL SCHOOL,Disability,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,080,CENTRAL SCHOOL,Gender,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,080,CENTRAL SCHOOL,No Identified Nature,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,080,CENTRAL SCHOOL,Other,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,080,CENTRAL SCHOOL,Race,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,080,CENTRAL SCHOOL,Religion,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,080,CENTRAL SCHOOL,Sexual Orientation,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,090,CLARA E COLEMAN SCHOOL,Ancestry,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,090,CLARA E COLEMAN SCHOOL,Disability,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,090,CLARA E COLEMAN SCHOOL,Gender,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,090,CLARA E COLEMAN SCHOOL,No Identified Nature,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,090,CLARA E COLEMAN SCHOOL,Other,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,090,CLARA E COLEMAN SCHOOL,Race,1,0,1,2017-18
03,BERGEN,1760,GLEN ROCK BORO,090,CLARA E COLEMAN SCHOOL,Religion,0,0,0,2017-18
03,BERGEN,1760,GLEN ROCK BORO,090,CLARA E COLEMAN SCHOOL,Sexual Orientation,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,050,HACKENSACK HIGH SCHOOL,Ancestry,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,050,HACKENSACK HIGH SCHOOL,Disability,0,3,3,2017-18
03,BERGEN,1860,HACKENSACK CITY,050,HACKENSACK HIGH SCHOOL,Gender,0,1,1,2017-18
03,BERGEN,1860,HACKENSACK CITY,050,HACKENSACK HIGH SCHOOL,No Identified Nature,2,0,2,2017-18
03,BERGEN,1860,HACKENSACK CITY,050,HACKENSACK HIGH SCHOOL,Other,0,4,4,2017-18
03,BERGEN,1860,HACKENSACK CITY,050,HACKENSACK HIGH SCHOOL,Race,0,4,4,2017-18
03,BERGEN,1860,HACKENSACK CITY,050,HACKENSACK HIGH SCHOOL,Religion,1,0,1,2017-18
03,BERGEN,1860,HACKENSACK CITY,050,HACKENSACK HIGH SCHOOL,Sexual Orientation,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,090,NELLIE K. PARKER,Ancestry,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,090,NELLIE K. PARKER,Disability,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,090,NELLIE K. PARKER,Gender,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,090,NELLIE K. PARKER,No Identified Nature,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,090,NELLIE K. PARKER,Other,1,0,1,2017-18
03,BERGEN,1860,HACKENSACK CITY,090,NELLIE K. PARKER,Race,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,090,NELLIE K. PARKER,Religion,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,090,NELLIE K. PARKER,Sexual Orientation,1,0,1,2017-18
03,BERGEN,1860,HACKENSACK CITY,100,FAIRMOUNT,Ancestry,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,100,FAIRMOUNT,Disability,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,100,FAIRMOUNT,Gender,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,100,FAIRMOUNT,No Identified Nature,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,100,FAIRMOUNT,Other,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,100,FAIRMOUNT,Race,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,100,FAIRMOUNT,Religion,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,100,FAIRMOUNT,Sexual Orientation,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,110,FANNY MEYER HILLERS,Ancestry,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,110,FANNY MEYER HILLERS,Disability,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,110,FANNY MEYER HILLERS,Gender,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,110,FANNY MEYER HILLERS,No Identified Nature,1,0,1,2017-18
03,BERGEN,1860,HACKENSACK CITY,110,FANNY MEYER HILLERS,Other,0,2,2,2017-18
03,BERGEN,1860,HACKENSACK CITY,110,FANNY MEYER HILLERS,Race,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,110,FANNY MEYER HILLERS,Religion,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,110,FANNY MEYER HILLERS,Sexual Orientation,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,120,JACKSON AVENUE,Ancestry,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,120,JACKSON AVENUE,Disability,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,120,JACKSON AVENUE,Gender,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,120,JACKSON AVENUE,No Identified Nature,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,120,JACKSON AVENUE,Other,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,120,JACKSON AVENUE,Race,0,1,1,2017-18
03,BERGEN,1860,HACKENSACK CITY,120,JACKSON AVENUE,Religion,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,120,JACKSON AVENUE,Sexual Orientation,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,300,HACKENSACK MIDDLE SCHOOL,Ancestry,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,300,HACKENSACK MIDDLE SCHOOL,Disability,0,8,8,2017-18
03,BERGEN,1860,HACKENSACK CITY,300,HACKENSACK MIDDLE SCHOOL,Gender,1,11,12,2017-18
03,BERGEN,1860,HACKENSACK CITY,300,HACKENSACK MIDDLE SCHOOL,No Identified Nature,79,0,79,2017-18
03,BERGEN,1860,HACKENSACK CITY,300,HACKENSACK MIDDLE SCHOOL,Other,0,17,17,2017-18
03,BERGEN,1860,HACKENSACK CITY,300,HACKENSACK MIDDLE SCHOOL,Race,0,3,3,2017-18
03,BERGEN,1860,HACKENSACK CITY,300,HACKENSACK MIDDLE SCHOOL,Religion,0,0,0,2017-18
03,BERGEN,1860,HACKENSACK CITY,300,HACKENSACK MIDDLE SCHOOL,Sexual Orientation,0,2,2,2017-18
03,BERGEN,2050,HARRINGTON PARK BORO,050,HARRINGTON PARK SCHOOL,Ancestry,0,0,0,2017-18
03,BERGEN,2050,HARRINGTON PARK BORO,050,HARRINGTON PARK SCHOOL,Disability,0,0,0,2017-18
03,BERGEN,2050,HARRINGTON PARK BORO,050,HARRINGTON PARK SCHOOL,Gender,0,0,0,2017-18
03,BERGEN,2050,HARRINGTON PARK BORO,050,HARRINGTON PARK SCHOOL,No Identified Nature,1,0,1,2017-18
03,BERGEN,2050,HARRINGTON PARK BORO,050,HARRINGTON PARK SCHOOL,Other,1,1,2,2017-18
03,BERGEN,2050,HARRINGTON PARK BORO,050,HARRINGTON PARK SCHOOL,Race,0,0,0,2017-18
03,BERGEN,2050,HARRINGTON PARK BORO,050,HARRINGTON PARK SCHOOL,Religion,0,0,0,2017-18
03,BERGEN,2050,HARRINGTON PARK BORO,050,HARRINGTON PARK SCHOOL,Sexual Orientation,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,050,HASBROUCK HEIGHTS HIGH SCHOOL,Ancestry,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,050,HASBROUCK HEIGHTS HIGH SCHOOL,Disability,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,050,HASBROUCK HEIGHTS HIGH SCHOOL,Gender,1,0,1,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,050,HASBROUCK HEIGHTS HIGH SCHOOL,No Identified Nature,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,050,HASBROUCK HEIGHTS HIGH SCHOOL,Other,2,3,5,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,050,HASBROUCK HEIGHTS HIGH SCHOOL,Race,2,0,2,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,050,HASBROUCK HEIGHTS HIGH SCHOOL,Religion,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,050,HASBROUCK HEIGHTS HIGH SCHOOL,Sexual Orientation,1,0,1,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,055,HASBROUCK HEIGHTS MIDDLE SCHOOL,Ancestry,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,055,HASBROUCK HEIGHTS MIDDLE SCHOOL,Disability,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,055,HASBROUCK HEIGHTS MIDDLE SCHOOL,Gender,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,055,HASBROUCK HEIGHTS MIDDLE SCHOOL,No Identified Nature,1,0,1,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,055,HASBROUCK HEIGHTS MIDDLE SCHOOL,Other,1,2,3,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,055,HASBROUCK HEIGHTS MIDDLE SCHOOL,Race,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,055,HASBROUCK HEIGHTS MIDDLE SCHOOL,Religion,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,055,HASBROUCK HEIGHTS MIDDLE SCHOOL,Sexual Orientation,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,060,EUCLID ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,060,EUCLID ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,060,EUCLID ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,060,EUCLID ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,060,EUCLID ELEMENTARY SCHOOL,Other,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,060,EUCLID ELEMENTARY SCHOOL,Race,0,2,2,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,060,EUCLID ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,060,EUCLID ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,080,LINCOLN ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,080,LINCOLN ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,080,LINCOLN ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,080,LINCOLN ELEMENTARY SCHOOL,No Identified Nature,1,0,1,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,080,LINCOLN ELEMENTARY SCHOOL,Other,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,080,LINCOLN ELEMENTARY SCHOOL,Race,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,080,LINCOLN ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,080,LINCOLN ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
03,BERGEN,2090,HAWORTH BORO,050,HAWORTH PUBLIC SCHOOL,Ancestry,0,0,0,2017-18
03,BERGEN,2090,HAWORTH BORO,050,HAWORTH PUBLIC SCHOOL,Disability,2,0,2,2017-18
03,BERGEN,2090,HAWORTH BORO,050,HAWORTH PUBLIC SCHOOL,Gender,0,0,0,2017-18
03,BERGEN,2090,HAWORTH BORO,050,HAWORTH PUBLIC SCHOOL,No Identified Nature,1,0,1,2017-18
03,BERGEN,2090,HAWORTH BORO,050,HAWORTH PUBLIC SCHOOL,Other,0,1,1,2017-18
03,BERGEN,2090,HAWORTH BORO,050,HAWORTH PUBLIC SCHOOL,Race,0,0,0,2017-18
03,BERGEN,2090,HAWORTH BORO,050,HAWORTH PUBLIC SCHOOL,Religion,0,0,0,2017-18
03,BERGEN,2090,HAWORTH BORO,050,HAWORTH PUBLIC SCHOOL,Sexual Orientation,3,0,3,2017-18
03,BERGEN,2180,HILLSDALE BORO,010,ANN BLANCHE SMITH,Ancestry,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,010,ANN BLANCHE SMITH,Disability,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,010,ANN BLANCHE SMITH,Gender,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,010,ANN BLANCHE SMITH,No Identified Nature,3,0,3,2017-18
03,BERGEN,2180,HILLSDALE BORO,010,ANN BLANCHE SMITH,Other,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,010,ANN BLANCHE SMITH,Race,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,010,ANN BLANCHE SMITH,Religion,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,010,ANN BLANCHE SMITH,Sexual Orientation,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,020,GEORGE G WHITE,Ancestry,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,020,GEORGE G WHITE,Disability,0,1,1,2017-18
03,BERGEN,2180,HILLSDALE BORO,020,GEORGE G WHITE,Gender,0,1,1,2017-18
03,BERGEN,2180,HILLSDALE BORO,020,GEORGE G WHITE,No Identified Nature,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,020,GEORGE G WHITE,Other,4,5,9,2017-18
03,BERGEN,2180,HILLSDALE BORO,020,GEORGE G WHITE,Race,0,1,1,2017-18
03,BERGEN,2180,HILLSDALE BORO,020,GEORGE G WHITE,Religion,0,1,1,2017-18
03,BERGEN,2180,HILLSDALE BORO,020,GEORGE G WHITE,Sexual Orientation,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,030,MEADOWBROOK,Ancestry,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,030,MEADOWBROOK,Disability,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,030,MEADOWBROOK,Gender,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,030,MEADOWBROOK,No Identified Nature,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,030,MEADOWBROOK,Other,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,030,MEADOWBROOK,Race,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,030,MEADOWBROOK,Religion,0,0,0,2017-18
03,BERGEN,2180,HILLSDALE BORO,030,MEADOWBROOK,Sexual Orientation,0,0,0,2017-18
03,BERGEN,2200,HO HO KUS BORO,050,HO-HO-KUS PUBLIC SCHOOL,Ancestry,0,0,0,2017-18
03,BERGEN,2200,HO HO KUS BORO,050,HO-HO-KUS PUBLIC SCHOOL,Disability,0,0,0,2017-18
03,BERGEN,2200,HO HO KUS BORO,050,HO-HO-KUS PUBLIC SCHOOL,Gender,0,0,0,2017-18
03,BERGEN,2200,HO HO KUS BORO,050,HO-HO-KUS PUBLIC SCHOOL,No Identified Nature,0,0,0,2017-18
03,BERGEN,2200,HO HO KUS BORO,050,HO-HO-KUS PUBLIC SCHOOL,Other,0,0,0,2017-18
03,BERGEN,2200,HO HO KUS BORO,050,HO-HO-KUS PUBLIC SCHOOL,Race,0,0,0,2017-18
03,BERGEN,2200,HO HO KUS BORO,050,HO-HO-KUS PUBLIC SCHOOL,Religion,0,0,0,2017-18
03,BERGEN,2200,HO HO KUS BORO,050,HO-HO-KUS PUBLIC SCHOOL,Sexual Orientation,0,0,0,2017-18
03,BERGEN,2620,LEONIA BORO,050,LEONIA HIGH SCHOOL,Ancestry,1,0,1,2017-18
03,BERGEN,2620,LEONIA BORO,050,LEONIA HIGH SCHOOL,Disability,0,0,0,2017-18
03,BERGEN,2620,LEONIA BORO,050,LEONIA HIGH SCHOOL,Gender,0,0,0,2017-18
03,BERGEN,2620,LEONIA BORO,050,LEONIA HIGH SCHOOL,No Identified Nature,1,0,1,2017-18
03,BERGEN,2620,LEONIA BORO,050,LEONIA HIGH SCHOOL,Other,0,0,0,2017-18
03,BERGEN,2620,LEONIA BORO,050,LEONIA HIGH SCHOOL,Race,1,0,1,2017-18
03,BERGEN,2620,LEONIA BORO,050,LEONIA HIGH SCHOOL,Religion,0,0,0,2017-18
03,BERGEN,2620,LEONIA BORO,050,LEONIA HIGH SCHOOL,Sexual Orientation,0,0,0,2017-18
03,BERGEN,2620,LEONIA BORO,055,LEONIA MIDDLE SCHOOL,Ancestry,0,0,0,2017-18
03,BERGEN,2620,LEONIA BORO,055,LEONIA MIDDLE SCHOOL,Disability,0,1,1,2017-18
03,BERGEN,2620,LEONIA BORO,055,LEONIA MIDDLE SCHOOL,Gender,0,2,2,2017-18
03,BERGEN,2620,LEONIA BORO,055,LEONIA MIDDLE SCHOOL,No Identified Nature,0,0,0,2017-18
03,BERGEN,2620,LEONIA BORO,055,LEONIA MIDDLE SCHOOL,Other,0,1,1,2017-18
03,BERGEN,2620,LEONIA BORO,055,LEONIA MIDDLE SCHOOL,Race,0,1,1,2017-18
03,BERGEN,2620,LEONIA BORO,055,LEONIA MIDDLE SCHOOL,Religion,0,0,0,2017-18
